,Affiliation,Affiliation_2,Affiliation_3,lng,lat,id,Area_L1,Country,Area_L2
170,"Department of Chemical Engineering, State University of Maringá, Bloco D90 Av. Colombo 5790, Maringá - PR CEP 87020-900, Brazil"," State University of Maringá, Bloco D90 Av. Colombo 5790, Maringá - PR CEP 87020-900, Brazil"," Bloco D90 Av. Colombo 5790, Maringá - PR CEP 87020-900, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
171,"Departamento de Farmácia e Farmacologia, Universidade Estadual de Maringá, Avenida Colombro, 5790, 87020-900 Maringá-PR, Brazil"," Universidade Estadual de Maringá, Avenida Colombro, 5790, 87020-900 Maringá-PR, Brazil"," Avenida Colombro, 5790, 87020-900 Maringá-PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
172," Departamento de Fisiologia, Universidade Federal do Paraná, Caixa Postal 19031, 81530-990 Curitiba-PR, Brazil"," Universidade Federal do Paraná, Caixa Postal 19031, 81530-990 Curitiba-PR, Brazil"," Caixa Postal 19031, 81530-990 Curitiba-PR, Brazil",,,,,,
173," Programa de Pós Graduação em Ciências Farmacêuticas, Universidade Estadual de Maringá, Avenida Colombro, 5790, 87020-900 Maringá-PR, Brazil"," Universidade Estadual de Maringá, Avenida Colombro, 5790, 87020-900 Maringá-PR, Brazil"," Avenida Colombro, 5790, 87020-900 Maringá-PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
174,"Setor de Engenharia de Alimentos, Escola de Agronomia e Engenharia de Alimentos, Universidade Federal de Goiás, Rodovia Goiania/Nova Veneza, Km 0 - Caixa Postal 131, 74690-900, Goiânia, GO, Brazil"," Escola de Agronomia e Engenharia de Alimentos, Universidade Federal de Goiás, Rodovia Goiania/Nova Veneza, Km 0 - Caixa Postal 131, 74690-900, Goiânia, GO, Brazil"," Universidade Federal de Goiás, Rodovia Goiania/Nova Veneza, Km 0 - Caixa Postal 131, 74690-900, Goiânia, GO, Brazil",-49.2799994,-16.5976073,ChIJWYoxvK6MXpMRlv1hnWZzMMA,GO,BR,Goiânia
175," Departamento de Ciência e Tecnologia de Alimentos, Centro de Ciências Agrárias, Universidade Estadual de Londrina, Caixa Postal 6001, 86051-980 Londrina, PR, Brazil"," Centro de Ciências Agrárias, Universidade Estadual de Londrina, Caixa Postal 6001, 86051-980 Londrina, PR, Brazil"," Universidade Estadual de Londrina, Caixa Postal 6001, 86051-980 Londrina, PR, Brazil",,,,,,
176,"Departamento de Bioquímica e Biologia Molecular, Laboratório de Química de Proteínas, Universidade Federal de Goiás, Cx. Postal 131, 74001-970, Goiânia, GO, Brazil"," Laboratório de Química de Proteínas, Universidade Federal de Goiás, Cx. Postal 131, 74001-970, Goiânia, GO, Brazil"," Universidade Federal de Goiás, Cx. Postal 131, 74001-970, Goiânia, GO, Brazil",-49.2651083,-16.6020465,ChIJKzuEYErzXpMRQ7-5DeeJQg8,GO,BR,Goiânia
177," Departamento de Tecnologia de Alimentos e Medicamentos, Laboratório de Tecnologia, Universidade Estadual de Londrina, Cx. Postal 6001, CEP 86051-990, Londrina, PR, Brazil"," Laboratório de Tecnologia, Universidade Estadual de Londrina, Cx. Postal 6001, CEP 86051-990, Londrina, PR, Brazil"," Universidade Estadual de Londrina, Cx. Postal 6001, CEP 86051-990, Londrina, PR, Brazil",,,,,,
178,"Department of Food Engineering, URI - Campus de Erechim, Erechim, RS 99700-000, Brazil"," URI - Campus de Erechim, Erechim, RS 99700-000, Brazil"," Erechim, RS 99700-000, Brazil",-52.2687709,-27.6485324,ChIJBSO6YfoT45QRnU-FusmOsnw,RS,BR,Erechim
179," Department of Chemical Engineering, UFSM, Santa Maria, RS 97105-900, Brazil"," UFSM, Santa Maria, RS 97105-900, Brazil"," Santa Maria, RS 97105-900, Brazil",-53.716821,-29.713344,ChIJHwnm0uC1A5URc05nmyTMnec,RS,BR,Santa Maria
180," Department of Food Technology, IFRS - Campus Sertão, Sertão, RS 99170-000, Brazil"," IFRS - Campus Sertão, Sertão, RS 99170-000, Brazil"," Sertão, RS 99170-000, Brazil",-52.2733764,-28.0457645,ChIJU0yA7eLl4pQR4Y41KcIvqds,RS,BR,
181,"Departamento de Ciência e Tecnologia de Alimentos, Universidade Estadual de Londrina-UEL, CP 6001, CEP 86051-990, Londrina, PR, Brazil"," Universidade Estadual de Londrina-UEL, CP 6001, CEP 86051-990, Londrina, PR, Brazil"," CP 6001, CEP 86051-990, Londrina, PR, Brazil",,,,,,
182,"Department of Technology, Maringá State University (UEM), CEP 87506-370, Umuarama, Brazil"," Maringá State University (UEM), CEP 87506-370, Umuarama, Brazil"," CEP 87506-370, Umuarama, Brazil",-53.3250471,-23.779335,ChIJAXyf4L3W8pQRi0KfmzfDUHk,PR,BR,Umuarama
183," Department of Food Engineering, URI, Campus de Erechim, Erechim, RS 99700-000, Brazil"," URI, Campus de Erechim, Erechim, RS 99700-000, Brazil"," Campus de Erechim, Erechim, RS 99700-000, Brazil",-52.2687709,-27.6485324,ChIJBSO6YfoT45QRnU-FusmOsnw,RS,BR,Erechim
184,"University Paranaense, Umuarama, Brazil"," Umuarama, Brazil", Brazil,-53.301389,-23.756703,ChIJt9ExNf7T8pQR3WvWZArfbVk,PR,BR,Umuarama
185,na,,,18.49041,-22.95764,ChIJIXXTbn489RsRYbLsqKXludM,,NA,
186," Department of Pharmacy, University of Maringá, Maringa, Brazil"," University of Maringá, Maringa, Brazil"," Maringa, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
187," Universidade Estadual de Londrina, Dept. Of Microbiology, C.P. 10.011, Londrina, Paraná, Brazil"," Dept. Of Microbiology, C.P. 10.011, Londrina, Paraná, Brazil"," C.P. 10.011, Londrina, Paraná, Brazil",,,,,,
188," Conselho Nacional de Desenvolvimento Científico e Tecnológico, SHIS QI 1 Conjunto B – Blocos A, B, C e D, Lago Sul, Brasília, Distrito Federal, Brazil"," SHIS QI 1 Conjunto B – Blocos A, B, C e D, Lago Sul, Brasília, Distrito Federal, Brazil"," B, C e D, Lago Sul, Brasília, Distrito Federal, Brazil",-47.9270356,-15.8590676,ChIJOXjJ_uE6WpMRPrmUsZ8ZzWQ,DF,BR,Brasília
189," Universidad Nacional Agraria La Molina, Av. La Molina s/n La Molina, Lima, Peru"," Av. La Molina s/n La Molina, Lima, Peru"," Lima, Peru",-76.9455815,-12.0828754,ChIJYXHO5h3HBZERzAuX8_asfPk,Municipalidad Metropolitana de Lima,PE,Provincia de Lima
190," Centro de Ciencias Genómicas, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, Mexico"," Universidad Nacional Autónoma de México, Cuernavaca, Morelos, Mexico"," Cuernavaca, Morelos, Mexico",-99.2352962,18.9831856,ChIJrcNxcfXgzYURUg_498cbp_g,Mor.,MX,
191,"Zootecnia, Universidade Estadual de Maringá, Maringá, Brazil"," Universidade Estadual de Maringá, Maringá, Brazil"," Maringá, Brazil",-51.94121,-23.404379,ChIJvXInMczW7JQRlbZ6NQ70gdw,PR,BR,Maringá
192," Zootecnia, Universidade Estadual de Ponta Grossa, Ponta Grossa, Brazil"," Universidade Estadual de Ponta Grossa, Ponta Grossa, Brazil"," Ponta Grossa, Brazil",-50.1609223,-25.0866225,ChIJdU3Fzj0a6JQR_jKOahuGoiI,PR,BR,Ponta Grossa
193," Universidade Estadual do Oeste do Paraná, Toledo, Brazil"," Toledo, Brazil", Brazil,-53.7527956,-24.7244819,ChIJE1QyUJGV85QRv7ardVM1WrU,PR,BR,Toledo
194," College of Chemical Engineering, UNICAMP, Campinas, SP 13083-970, Brazil"," UNICAMP, Campinas, SP 13083-970, Brazil"," Campinas, SP 13083-970, Brazil",-47.0657542,-22.820443,ChIJ1c9aga7GyJQRqzRJpUZZhJ8,SP,BR,Campinas
195,"University of Londrina State, Londrina, Brazil"," Londrina, Brazil", Brazil,-51.196919,-23.3234079,ChIJ1wqqp6Zc65QRa_8Mc7kfzQg,PR,BR,Londrina
196," University of Franca, Franca, Brazil"," Franca, Brazil", Brazil,-47.4032621,-20.569798,ChIJJQLZkfSosJQRp8xLn5wbsyE,SP,BR,Franca
197,"Departamento de Ciência e Tecnologia de Alimentos, Universidade Estadual de Londrina, Campus Universitário, 86051-990 Londrina-PR, Brazil"," Universidade Estadual de Londrina, Campus Universitário, 86051-990 Londrina-PR, Brazil"," Campus Universitário, 86051-990 Londrina-PR, Brazil",-51.1997759,-23.3285725,ChIJYxe7AqJc65QR38-cJ2NgUYM,PR,BR,Londrina
198," Departamento de Química, Universidade Federal de Santa Catarina, Campus Universitário Trindade, 88040-900 Florianópolis-SC, Brazil"," Universidade Federal de Santa Catarina, Campus Universitário Trindade, 88040-900 Florianópolis-SC, Brazil"," Campus Universitário Trindade, 88040-900 Florianópolis-SC, Brazil",-48.5235907,-27.599144,ChIJEeObn1Q4J5UR7JpjyftdVE4,SC,BR,Florianópolis
199,"Engineering School of Lorena, University of Säo Paulo, P.O. Box 116-12602-810, Lorena, Säo Paulo, Brazil"," University of Säo Paulo, P.O. Box 116-12602-810, Lorena, Säo Paulo, Brazil"," P.O. Box 116-12602-810, Lorena, Säo Paulo, Brazil",-45.1284047,-22.7252666,ChIJq6qqqvPIzJQRXPMjuMy3CrM,SP,BR,Lorena
200," Department of Chemical Engineering, State University of Maringa, Av. Colombo 5790, 46, 87020-900 Maringa-PR, Brazil"," State University of Maringa, Av. Colombo 5790, 46, 87020-900 Maringa-PR, Brazil"," Av. Colombo 5790, 46, 87020-900 Maringa-PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
201,"Department of Morphophysiological Sciences, State University of Maringá, Maringá, PR, Brazil"," State University of Maringá, Maringá, PR, Brazil"," Maringá, PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
202," Department of Physiology and Biophysics, University of São Paulo, SP, Brazil"," University of São Paulo, SP, Brazil"," SP, Brazil",-46.7307891,-23.5613991,ChIJEVnw4BFWzpQRVm7gx9L09AQ,SP,BR,São Paulo
203,"Department of Physiological Sciences, State University of Londrina, 86051-990, Londrina, PR, Brazil"," State University of Londrina, 86051-990, Londrina, PR, Brazil"," 86051-990, Londrina, PR, Brazil",-51.196919,-23.3234079,ChIJ1wqqp6Zc65QRa_8Mc7kfzQg,PR,BR,Londrina
204," Department of Pharmacy and Pharmacology, State University of Maringá, 87020-900, Maringá, PR, Brazil"," State University of Maringá, 87020-900, Maringá, PR, Brazil"," 87020-900, Maringá, PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
205,"Department of Chemical Engineering, Federal University of Paraná (UFPR), CEP 81531-990, Curitiba, PR, Brazil"," Federal University of Paraná (UFPR), CEP 81531-990, Curitiba, PR, Brazil"," CEP 81531-990, Curitiba, PR, Brazil",-49.2495458,-25.4036621,EjtBdi4gUGFyYW7DoSwgOTkwIC0gQ2FicmFsLCBDdXJpdGliYSAtIFBSLCA4MDAzNS0xMzAsIEJyYXNpbA,PR,BR,Curitiba
206," Department of Chemistry, Federal University of Paraná (UFPR), CEP 81531-990, Curitiba, PR, Brazil"," Federal University of Paraná (UFPR), CEP 81531-990, Curitiba, PR, Brazil"," CEP 81531-990, Curitiba, PR, Brazil",-49.2495458,-25.4036621,EjtBdi4gUGFyYW7DoSwgOTkwIC0gQ2FicmFsLCBDdXJpdGliYSAtIFBSLCA4MDAzNS0xMzAsIEJyYXNpbA,PR,BR,Curitiba
207," Department of Chemical Engineering, Maringá State University (UEM), CEP 87020-900, Maringá, PR, Brazil"," Maringá State University (UEM), CEP 87020-900, Maringá, PR, Brazil"," CEP 87020-900, Maringá, PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
208,"Department of Biochemistry and Biotechnology, CCE, State University of Londrina, PO BOX 6001, Londrina, PR 86051-990, Brazil"," CCE, State University of Londrina, PO BOX 6001, Londrina, PR 86051-990, Brazil"," State University of Londrina, PO BOX 6001, Londrina, PR 86051-990, Brazil",-51.200649,-23.321928,ChIJAQDMPGhD65QRPDpv8liTCWs,PR,BR,Londrina
209," Department of Food Science and Technology, CCA, State University of Londrina, Londrina, Brazil"," CCA, State University of Londrina, Londrina, Brazil"," State University of Londrina, Londrina, Brazil",-51.196919,-23.3234079,ChIJ1wqqp6Zc65QRa_8Mc7kfzQg,PR,BR,Londrina
210," Department of Chemistry, CCE, State University of Londrina, Londrina, Brazil"," CCE, State University of Londrina, Londrina, Brazil"," State University of Londrina, Londrina, Brazil",-51.196919,-23.3234079,ChIJ1wqqp6Zc65QRa_8Mc7kfzQg,PR,BR,Londrina
211,"Biobased Material Research Group (BMRG), Michigan State University, East Lansing, MI, United States"," Michigan State University, East Lansing, MI, United States"," East Lansing, MI, United States",-84.4821719,42.701848,ChIJY42I2lnCIogRPzuqBauYmG4,MI,US,Ingham County
212," Departamento de Ciência e Tecnologia de Alimentos, Universidade Estadual de Londrina, Londrina, PR, Brazil"," Universidade Estadual de Londrina, Londrina, PR, Brazil"," Londrina, PR, Brazil",-51.2015674,-23.3285032,ChIJ9abwN59c65QRxzLFNJqIU2Y,PR,BR,Londrina
213,"Department of Chemical Engineering, State University of Maringá, Av. Colombo. 5790, CEP: 87020-900, Maringá. PR, Brazil"," State University of Maringá, Av. Colombo. 5790, CEP: 87020-900, Maringá. PR, Brazil"," Av. Colombo. 5790, CEP: 87020-900, Maringá. PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
214,"Department of Morphophysiological Sciences, State University of Maringá, Maringa, Parana, PR 87020-900, Brazil"," State University of Maringá, Maringa, Parana, PR 87020-900, Brazil"," Maringa, Parana, PR 87020-900, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
215," Department of Physiological Sciences, State University of Londrina, Londrina, Parana, PR 86051-990, Brazil"," State University of Londrina, Londrina, Parana, PR 86051-990, Brazil"," Londrina, Parana, PR 86051-990, Brazil",-51.196919,-23.3234079,ChIJ1wqqp6Zc65QRa_8Mc7kfzQg,PR,BR,Londrina
216," Department of Pharmacy and Pharmacology, State University of Maringá, Maringa, Parana, PR 87020-900, Brazil"," State University of Maringá, Maringa, Parana, PR 87020-900, Brazil"," Maringa, Parana, PR 87020-900, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
217,"Instituto de Ciências Biológicas, Médicas e da Saúde, Universidade Paranaense, Praca Mascarenhas de Moraes, s/n, Umuarama, 87502-210 PR, Brazil"," Médicas e da Saúde, Universidade Paranaense, Praca Mascarenhas de Moraes, s/n, Umuarama, 87502-210 PR, Brazil"," Universidade Paranaense, Praca Mascarenhas de Moraes, s/n, Umuarama, 87502-210 PR, Brazil",-53.301389,-23.756703,ChIJt9ExNf7T8pQR3WvWZArfbVk,PR,BR,Umuarama
218," Departamento de Química, Universidade Estadual de Maringá, Av. Colombo, 5970, Maringá, 87020-900 PR, Brazil"," Universidade Estadual de Maringá, Av. Colombo, 5970, Maringá, 87020-900 PR, Brazil"," Av. Colombo, 5970, Maringá, 87020-900 PR, Brazil",-51.9417029,-23.404307,ChIJvaWJJczW7JQR73Ghr6ew5jU,PR,BR,
219,"Dept. of Pharm. and Pharmacol. (DFF), Univ. of Maringa, 87020-900, PR, Maringá, Brazil"," Univ. of Maringa, 87020-900, PR, Maringá, Brazil"," 87020-900, PR, Maringá, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
220," Departamento de Química, Centro de Ciências Exatas, Universidade Estadual de Londrina, PO Box 6001, 86051-980 Londrina, PR, Brazil"," Centro de Ciências Exatas, Universidade Estadual de Londrina, PO Box 6001, 86051-980 Londrina, PR, Brazil"," Universidade Estadual de Londrina, PO Box 6001, 86051-980 Londrina, PR, Brazil",-51.2003445,-23.3267498,ChIJWXSkvZ9c65QRDki1PhoTOGI,PR,BR,Londrina
221,"Pós-Graduação em Zootecnia, Universidade Estadual de Maringá, Av. Colombo, 5790, 87020-900, Maringá-Paraná, Brazil"," Universidade Estadual de Maringá, Av. Colombo, 5790, 87020-900, Maringá-Paraná, Brazil"," Av. Colombo, 5790, 87020-900, Maringá-Paraná, Brazil",-51.94121,-23.404379,ChIJvXInMczW7JQRlbZ6NQ70gdw,PR,BR,Maringá
222," Departamento de Zootecnia, Universidade Estadual de Maringá, Av. Colombo, 5790, 87020-900, Maringá-Paraná, Brazil"," Universidade Estadual de Maringá, Av. Colombo, 5790, 87020-900, Maringá-Paraná, Brazil"," Av. Colombo, 5790, 87020-900, Maringá-Paraná, Brazil",-51.94121,-23.404379,ChIJvXInMczW7JQRlbZ6NQ70gdw,PR,BR,Maringá
223,"Departamento de Ciência e Tecnologia de Alimentos, Universidade Estadual de Londrina, CP 6011, 86051-970 Londrina - PR, Brazil"," Universidade Estadual de Londrina, CP 6011, 86051-970 Londrina - PR, Brazil"," CP 6011, 86051-970 Londrina - PR, Brazil",-51.1439719,-23.3164398,ChIJdwtREnpD65QR9lItrYrXmPE,PR,BR,Londrina
224," Departamento de Bioquímica, Universidade Estadual de Londrina, CP 6011, 86051-970 Londrina - PR, Brazil"," Universidade Estadual de Londrina, CP 6011, 86051-970 Londrina - PR, Brazil"," CP 6011, 86051-970 Londrina - PR, Brazil",-51.1439719,-23.3164398,ChIJdwtREnpD65QR9lItrYrXmPE,PR,BR,Londrina
225," Departamento de Química, Universidade Estadual de Londrina, CP 6011, 86051-970 Londrina - PR, Brazil"," Universidade Estadual de Londrina, CP 6011, 86051-970 Londrina - PR, Brazil"," CP 6011, 86051-970 Londrina - PR, Brazil",-51.1439719,-23.3164398,ChIJdwtREnpD65QR9lItrYrXmPE,PR,BR,Londrina
226,"Departamento de Biologia Geral, Ctro. de Cie. Biológicas, Universidade Estadual de Londrina, Caixa Postal 6001, 86051-990 Londrina, PR, Brazil"," Ctro. de Cie. Biológicas, Universidade Estadual de Londrina, Caixa Postal 6001, 86051-990 Londrina, PR, Brazil"," Universidade Estadual de Londrina, Caixa Postal 6001, 86051-990 Londrina, PR, Brazil",,,,,,
227,"University of Londrina, UEL, Londrina, PR, Brazil"," UEL, Londrina, PR, Brazil"," Londrina, PR, Brazil",-51.196919,-23.3234079,ChIJ1wqqp6Zc65QRa_8Mc7kfzQg,PR,BR,Londrina
228,"Universidade Estadual de Maringá, UEM, Maringá, PR, Brazil"," UEM, Maringá, PR, Brazil"," Maringá, PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
229," Dept. de Zootecnia, UEM, Maringá, PR, Brazil"," UEM, Maringá, PR, Brazil"," Maringá, PR, Brazil",-51.94121,-23.404379,ChIJvXInMczW7JQRlbZ6NQ70gdw,PR,BR,Maringá
230," Dept. de Zootecnia da Universidade Estadual do Oeste do Paraná, UNIOESTE, Marechal Cândido Rondon, PR, Brazil"," UNIOESTE, Marechal Cândido Rondon, PR, Brazil"," Marechal Cândido Rondon, PR, Brazil",-54.0485463,-24.5566277,ChIJb0wbBziA85QR4xSxjnvm3ng,PR,BR,Mal. Cândido Rondon
231," Faculdad Del Medicina Veterinária y Zootecnia, Universidad Del Tolima, UT, Ibagué, Tolima, Colombia"," Universidad Del Tolima, UT, Ibagué, Tolima, Colombia"," UT, Ibagué, Tolima, Colombia",-74.4704607,5.0074036,ChIJC3u2DkaaQI4R1-Gt-jAElx8,Tolima,CO,Ibagué
232,"Department of Food Science and Technology, Universidade Estadual de Londrina, P.O. Box 6001, CEP 86051-990, Londrina, PR, Brazil"," Universidade Estadual de Londrina, P.O. Box 6001, CEP 86051-990, Londrina, PR, Brazil"," P.O. Box 6001, CEP 86051-990, Londrina, PR, Brazil",-51.1883995,-23.3287012,ChIJxxEYcslE65QRwuzcH72xNJE,PR,BR,Londrina
233,"Animal Science Department, Maringá State University, av. Colombo, 5790, Maringá, Paraná, Brazil"," Maringá State University, av. Colombo, 5790, Maringá, Paraná, Brazil"," av. Colombo, 5790, Maringá, Paraná, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
234," Animal Science Department, Viçosa Federal University, Viçosa, Minas Gerais, Brazil"," Viçosa Federal University, Viçosa, Minas Gerais, Brazil"," Viçosa, Minas Gerais, Brazil",-42.869056,-20.7610104,ChIJafayzelnowARUyxXWrZDKlQ,MG,BR,Viçosa
235," Evonik- Degussa Brazil, São Paulo, Brazil"," São Paulo, Brazil", Brazil,-46.4765359,-23.4618313,ChIJ4VG0F9NhzpQRnuIfZfBRmgc,SP,BR,Guarulhos
236,"Department of Agriculture, Nutrition, and Veterinary Sciences, University of Nevada, Reno, NV, United States"," Nutrition, and Veterinary Sciences, University of Nevada, Reno, NV, United States"," and Veterinary Sciences, University of Nevada, Reno, NV, United States",-119.816397,39.5441917,ChIJH9FLh9dGmYARGNb-koliheM,NV,US,Washoe County
237," Department of Animal Sciences, Federal University of Viçosa, Viçosa, Minas Gerais, Brazil"," Federal University of Viçosa, Viçosa, Minas Gerais, Brazil"," Viçosa, Minas Gerais, Brazil",-42.869056,-20.7610104,ChIJafayzelnowARUyxXWrZDKlQ,MG,BR,Viçosa
238," Department of Animal Sciences, Maringá State University, Maringá, Paraná, Brazil"," Maringá State University, Maringá, Paraná, Brazil"," Maringá, Paraná, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
239," Department of Geological Sciences and Engineering, University of Nevada, Reno, NV, United States"," University of Nevada, Reno, NV, United States"," Reno, NV, United States",-119.8156491,39.5453884,ChIJJxpYhRVHmYARw10FHsdAyhc,NV,US,Washoe County
240,"Laboratory of Research and Development of Drug Delivery Systems, Department of Pharmacy, State University of Maringá, Maringá,PR, Brazil"," Department of Pharmacy, State University of Maringá, Maringá,PR, Brazil"," State University of Maringá, Maringá,PR, Brazil",-51.9266051,-23.3445196,ChIJzV2H2Y_T7JQR7t4A4qY-qnQ,PR,BR,Maringá
241," Department of Chemical Engineering, Maringá State University, UEM, Av. Colombo 5790, Maringá, PR 87020-900, Brazil"," Maringá State University, UEM, Av. Colombo 5790, Maringá, PR 87020-900, Brazil"," UEM, Av. Colombo 5790, Maringá, PR 87020-900, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
242,"Department of Pharmacology and Therapeutic, State University of Maringá, Maringá, Paraná State, PR, 87020-900, Brazil"," State University of Maringá, Maringá, Paraná State, PR, 87020-900, Brazil"," Maringá, Paraná State, PR, 87020-900, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
243," Institute of Biomedical Sciences, University of São Paulo, São Paulo State, SP, 05508-900, Brazil"," University of São Paulo, São Paulo State, SP, 05508-900, Brazil"," São Paulo State, SP, 05508-900, Brazil",-46.7227268,-23.562803,ChIJEVnw4BFWzpQRxitUAKmLr50,SP,BR,São Paulo
244,"Department of Food Science and Technology, State University of Londrina, P.O. Box 6001, C.E.P. 86051-990, Londrina, Brazil"," State University of Londrina, P.O. Box 6001, C.E.P. 86051-990, Londrina, Brazil"," P.O. Box 6001, C.E.P. 86051-990, Londrina, Brazil",-51.196919,-23.3234079,ChIJ1wqqp6Zc65QRa_8Mc7kfzQg,PR,BR,Londrina
245," Post-Graduation Program of Food Technology (PPGTA), Federal University of Technology - Paraná (UTFPR), P.O. Box 271, C.E.P. 87301-006, Campo Mourão, Brazil"," Federal University of Technology - Paraná (UTFPR), P.O. Box 271, C.E.P. 87301-006, Campo Mourão, Brazil"," P.O. Box 271, C.E.P. 87301-006, Campo Mourão, Brazil",-52.3602698,-24.0071283,ChIJnWzlQzML7ZQRQqLdeZ1TJO8,PR,BR,Campo Mourão
246,"Departamento de Tecnologia de Alimentos e Medicamentos, Centro de Ciências Agrárias, Universidade Estadual de Londrina, C. P.: 6001"," Centro de Ciências Agrárias, Universidade Estadual de Londrina, C. P.: 6001"," Universidade Estadual de Londrina, C. P.: 6001",-51.196919,-23.3234079,ChIJ1wqqp6Zc65QRa_8Mc7kfzQg,PR,BR,Londrina
247," Departamento de Física Aplicada, Universidade Estadual de Campinas, C. P.: 6165"," Universidade Estadual de Campinas, C. P.: 6165", C. P.: 6165,-47.0647206,-22.8184393,ChIJtU3SBbDGyJQRltcEzw5128Y,SP,BR,Campinas
248,"Department of Pharmacy and Pharmacology, State University of Maringá, 87020-900 Maringá, PR, Brazil"," State University of Maringá, 87020-900 Maringá, PR, Brazil"," 87020-900 Maringá, PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
249," Department of Physiological Sciences, State University of Maringá, 87020-900 Maringá, PR, Brazil"," State University of Maringá, 87020-900 Maringá, PR, Brazil"," 87020-900 Maringá, PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
250," Department of Physiology and Biophysics, University of São Paulo, São Paulo, SP, Brazil"," University of São Paulo, São Paulo, SP, Brazil"," São Paulo, SP, Brazil",-46.7307891,-23.5613991,ChIJEVnw4BFWzpQRVm7gx9L09AQ,SP,BR,São Paulo
251,"Universidade Estadual de Maringá, Departamento de Bioquímica, Maringá, PR, Brazil"," Departamento de Bioquímica, Maringá, PR, Brazil"," Maringá, PR, Brazil",-51.9402019,-23.4029824,ChIJ__-vaMzW7JQRDG9A2UT2Mto,PR,BR,Maringá
252," Universidade Estadual de Maringá, Departamento de Bioquímica, Av. Colombo, 5790, 87020-900 Maringá PR, Brazil"," Departamento de Bioquímica, Av. Colombo, 5790, 87020-900 Maringá PR, Brazil"," Av. Colombo, 5790, 87020-900 Maringá PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
253," Universidade Estadual de Maringá (UEM), Maringá, PR, Brazil"," Maringá, PR, Brazil"," PR, Brazil",-51.9399913,-23.404717,ChIJ-VgjmtPW7JQRHlx9q0oqp5U,PR,BR,Maringá
254," Departamento de Engenharia de Alimentos, Universidade do Centro Oeste (UNICENTRO), Guarapuava, PR, Brazil"," Universidade do Centro Oeste (UNICENTRO), Guarapuava, PR, Brazil"," Guarapuava, PR, Brazil",-51.4697663,-25.4061597,ChIJoeU_o9VJ75QRVjO3qhPbbsA,PR,BR,Guarapuava
255," Departamento de Tecnologia, Universidade Estadual de Maringá (UEM), Umuarama, PR, Brazil"," Universidade Estadual de Maringá (UEM), Umuarama, PR, Brazil"," Umuarama, PR, Brazil",-53.3250471,-23.779335,ChIJAXyf4L3W8pQRi0KfmzfDUHk,PR,BR,Umuarama
256,"Federal University of Technology of Paraná-UTFPR, Rua Marcílio Dias, 635, Apucarana, PR, Brazil"," Rua Marcílio Dias, 635, Apucarana, PR, Brazil"," 635, Apucarana, PR, Brazil",-51.4282051,-23.5510602,ChIJGYgBNACc7JQRfIHnEyU6u_M,PR,BR,Apucarana
257," Department of Chemical Engineering, State University of Maringá, Av. Colombo 5790, Bloco D90, Maringá, PR, Brazil"," State University of Maringá, Av. Colombo 5790, Bloco D90, Maringá, PR, Brazil"," Av. Colombo 5790, Bloco D90, Maringá, PR, Brazil",-51.9364334,-23.403863,ChIJT_0S0TLR7JQRRL8Ll7cZNdE,PR,BR,Maringá
